ENSEMBL_ID Gene_ID EoGE_brain EoGE_heart EoGE_kidney Atlas_brain Atlas_heart Atlas_kidney BodyMap_brain BodyMap_heart BodyMap_kidney HPA_brain HPA_heart HPA_kidney AltIso_brain AltIso_heart
6080 ENSG00000128335 APOL2 37.251 21.5396 34.5876 46.3681 23.5988 20.8077 25.1993 13.9486 19.4198 14.9976 18.5519 12.115 33.5836 17.2248
2172 ENSG00000099960 SLC7A4 3.50793 0.553614 0.0302582 0.227446 0 0 0.578881 0 0.0764193 0.938716 0.567582 0.134782 1.4372 0.0287439
14261 ENSG00000176124 DLEU1 1.47617 3.02119 3.54812 2.08568 3.35484 5.44167 4.2287 8.37462 8.53489 4.21145 5.71997 8.21817 4.84982 8.57851
15244 ENSG00000180929 GPR62 8.32056 0.179319 0.193462 0.524608 0.0434512 0 2.08128 0.0479786 0.0438139 2.90895 0.269235 0.215511 6.78313 0.183706
5351 ENSG00000122674 CCZ1 12.0822 5.63131 13.9849 9.06243 8.83176 7.90661 14.5335 10.6335 13.1998 19.2144 12.1568 12.0716 5.96842 5.37881
20508 ENSG00000204149 AGAP6 3.5858 3.75209 3.59097 0.523943 0.356172 1.0077 2.28904 0.948823 3.36953 6.17735 2.30488 1.83082 0.579654 0.470494
6141 ENSG00000128829 EIF2AK4 7.32572 5.02997 8.02415 9.17532 6.93665 9.14893 8.8609 6.35899 15.0263 8.78559 7.97745 8.30374 16.4979 5.95341
5266 ENSG00000121895 TMEM156 0.484248 0.0795584 0.147276 2.16625 0.458169 1.67113 2.4396 1.78663 2.3113 1.03045 0.178147 0.36781 1.60171 0.528274
10854 ENSG00000162174 ASRGL1 51.6676 2.52238 89.9037 18.6501 2.97758 16.5078 32.3129 2.74909 26.0363 30.2565 1.64089 67.4966 29.8987 1.75775
3886 ENSG00000111046 MYF6 0 0 0 0 0 0.0667531 0.0109678 0.0742922 0 0 0 0.111322 0 0.0479506
1471 ENSG00000079150 FKBP7 1.86355 4.04387 1.53887 6.49061 20.8988 7.25996 1.95595 4.40613 5.53804 2.81445 9.73773 5.01863 2.02368 4.30954
2646 ENSG00000102034 ELF4 0.412314 1.37276 2.3298 0.212524 0.838445 0.822576 0.652383 1.27929 2.1577 0.489184 1.8346 2.12308 0.481016 1.07515
10603 ENSG00000160213 CSTB 30.115 30.4208 67.7525 3.10807 2.71733 3.28819 14.466 15.6408 33.0681 16.4747 13.9542 31.5868 43.0571 46.3053
16959 ENSG00000187905 AC002472.13 0.0973079 0.0139034 0.0364293 3.0852 1.90664 4.93805 0.659253 0.315696 0.435684 0.133457 0.0188672 0 0.557846 0.702886
507 ENSG00000033100 CHPF2 8.64823 5.93656 6.82276 3.22348 3.51968 2.87574 3.03905 2.43833 5.5388 5.59082 6.41054 6.78784 2.79089 4.07527
12081 ENSG00000166596 WDR16 2.4077 0.0345856 0.830588 3.18356 0.166826 0.72178 1.82415 0.0579139 0.239142 1.47379 0.314433 0.173705 2.00853 0.16552
2744 ENSG00000102870 ZNF629 5.21369 6.74512 4.84059 2.09821 2.60286 2.02238 5.00953 3.96077 3.93651 6.35115 7.33358 4.78639 5.16598 3.8128
7498 ENSG00000137101 CD72 3.65694 3.93805 5.02278 0.476341 0.492334 0.77953 1.35995 1.35131 1.9722 2.06525 1.18121 2.68623 1.75674 1.61043
7529 ENSG00000137265 IRF4 0.10527 0.420978 0.47645 0.00778068 0.0188499 0.29047 0.484628 0.101399 0.0720208 1.72282 0.179009 0.112109 0.0613415 0.138846
6425 ENSG00000130826 DKC1 26.0802 14.7206 45.3003 24.3481 54.1951 44.7041 11.2257 6.92453 15.5266 20.5335 10.0004 11.7988 18.3619 16.468
41537 ENSG00000242550 SERPINB10 0.105272 0 0 0.0633999 0.138361 0.0373215 0.0502935 0.067775 0.143495 1.61785e-15 0 0 0.122209 0.184757
10330 ENSG00000158113 LRRC43 3.57306 0.257806 5.43113 1.04559 1.20919 1.60754 1.11934 0.24208 0.759784 1.48798 0.38213 3.28761 2.48169 0.240629
2127 ENSG00000099385 BCL7C 6.79259 14.1943 22.0573 1.2965 1.63578 2.15629 2.84405 5.73609 9.00869 5.97297 5.4922 13.9102 4.831 7.10131
40074 ENSG00000239511 POM121L7 0.0264018 0.0395108 0.134429 0.0495401 0.0564877 0.0311589 0.216363 0.0948111 0.156726 0.0482965 0.0537773 0.00949618 0.149503 0.0702017
10604 ENSG00000160214 RRP1 21.2819 4.86361 11.5479 3.0901 1.35415 1.6733 7.08705 2.3324 5.66027 17.0711 4.46654 8.75913 13.8239 8.66037
6842 ENSG00000133475 GGT2 0.138611 0.0582034 15.7512 0.012144 0 1.12857 0.0296792 0.00462195 3.58107 0.0247132 0.0266225 3.41789 0.169503 0
16505 ENSG00000186047 DLEU7 3.18371 0 0.0700238 1.14132 0.227372 0.0446028 2.83398 0.028424 0.0851769 1.90248 0 0.0760237 1.38306 0
9673 ENSG00000152454 ZNF256 1.24039 1.84114 1.39653 5.20452 4.77147 2.63301 3.29775 1.93285 1.8976 2.12798 3.35515 1.85958 1.03337 1.69871
3749 ENSG00000109790 KLHL5 21.1122 6.58452 17.8088 12.8971 3.79062 7.21505 15.1957 5.66852 11.4149 31.5954 5.68076 14.91 9.26402 2.5472
5593 ENSG00000124493 GRM4 2.81661 0 0 0.163594 0.00422773 0.0165883 0.63761 0.0017655 0.0104292 0.691546 0 0.0243538 1.15575 0.0275228
5429 ENSG00000123342 MMP19 1.9924 2.1791 1.51986 0.417053 0.896928 0.257209 1.75526 2.84513 3.97427 6.9473 4.08266 2.10325 1.75931 6.19017
51291 ENSG00000258992 TSPY1 0.010509 0 0 0 0 0 0 0 0.00491337 0 0 0 0 0
15643 ENSG00000182836 PLCXD3 2.65196 4.43282 1.32414 4.92065 12.7398 2.54125 6.46054 29.0488 3.61952 2.44166 11.4806 4.60698 2.28053 9.66756
10133 ENSG00000156471 PTDSS1 42.515 108.097 38.9592 18.5731 22.845 12.1525 24.952 98.3549 29.8485 17.0532 68.6217 55.5235 29.0935 77.1716
14465 ENSG00000177025 C19orf18 0.492196 0.416933 0.719708 0.503907 0.723434 0.354798 0.614676 0.819231 0.508177 0.620326 0.878571 0.192868 0.295566 1.44396
23834 ENSG00000213889 PPM1N 6.27501 3.07072 0.623036 0.297923 0.33584 0.258697 0.432238 0.431083 0.70014 1.94906 0.852988 0.268727 5.86159 2.06592
9419 ENSG00000150281 CTF1 1.64505 14.7755 6.29072 0.310268 0.519681 0.21018 0.993293 3.08847 1.66703 0.571627 6.01313 3.13794 1.8812 5.76004
1574 ENSG00000082014 SMARCD3 107.99 42.2552 15.8806 29.2703 26.1064 9.1368 42.5541 15.3354 13.3902 51.3573 61.3459 9.87485 63.3563 38.9622
1888 ENSG00000090097 PCBP4 100.149 45.9405 17.7079 1.82237 1.65352 0.310996 28.5962 10.0356 5.92248 112.609 19.677 9.08312 55.3333 27.3521
7297 ENSG00000136104 RNASEH2B 23.8849 7.9756 20.2657 13.4311 30.4046 11.2692 9.42128 10.8832 7.26985 11.1854 8.80366 7.86763 5.39498 25.8935
2298 ENSG00000100342 APOL1 1.81905 11.5827 24.9294 9.77724 9.21059 7.53187 5.33855 10.0885 27.1212 2.63146 10.6749 13.186 9.70477 15.4115
20902 ENSG00000205057 CLLU1OS 0 0.583358 0 0 0 0 0 0 0 0 0 0 0 0
13182 ENSG00000171067 C11orf24 14.7983 10.9318 13.0909 8.09001 9.21286 6.91505 8.09562 5.26157 14.3956 9.2829 11.5296 9.19427 21.5915 9.57218
44088 ENSG00000249915 PDCD6 107.893 34.1344 103.244 23.3635 9.59402 12.9132 41.4762 14.7985 50.3105 59.0256 22.1404 44.795 29.8118 13.1128
49722 ENSG00000257127 CLLU1 0 0 0 0.0728087 0.074723 0.112093 0.232867 0.184012 0.232481 0 0 0.034317 0.184751 0.147085
5798 ENSG00000125846 ZNF133 8.09695 5.37262 5.10535 2.78137 0.995199 1.48128 3.76489 1.82237 3.20121 7.22699 5.82012 4.0018 2.74025 2.48057
8245 ENSG00000141552 ANAPC11 133.023 338.324 155.235 5.1063 2.79064 3.18433 28.2586 36.038 38.6318 41.5614 44.9333 57.0754 39.6783 72.3559
7492 ENSG00000137078 SIT1 0 0.244086 0.372133 0 0 0.0409695 0.0135427 0.0565927 0.181574 0 0.304271 0.20361 0 0.177997
17699 ENSG00000196934 RIMBP3B 0.11972 0.0279694 0.012069 0.0282961 0.0190129 0 0.0214384 0.00531588 0.0254781 0.0902953 0.00414228 0.0136313 0.0636311 0.00390242
12096 ENSG00000166704 ZNF606 2.54472 2.51269 4.13277 2.91866 3.27029 4.0289 4.91325 2.72875 4.94606 5.55278 3.42033 3.84207 2.57483 1.41403
12107 ENSG00000166762 CATSPER2 9.78072 0.658506 5.97036 4.28379 3.25498 2.39417 6.42672 1.76983 5.04844 4.73774 1.00179 1.3718 1.55863 1.12426
23996 ENSG00000214215 C12orf74 0 0 0.0385823 0 0 0 0 0 0.0899125 0 0 0.0855927 0 0
11862 ENSG00000165804 ZNF219 9.98706 21.2024 12.5961 1.66279 4.49239 3.65355 1.9665 6.25817 4.77484 13.0068 2.49973 6.14258 3.40397 11.5559
799 ENSG00000058404 CAMK2B 219.72 72.8732 1.59046 43.097 9.87556 0.972499 69.2984 18.2106 0.502601 42.7791 33.5055 0.755646 91.0965 23.5697
12839 ENSG00000169635 HIC2 1.74218 0.715603 1.54786 0.231034 0.170635 0.216103 0.374451 0.293698 0.713195 1.07582 0.433987 0.839118 0.637322 0.480758
3134 ENSG00000105401 CDC37 219.349 126.423 187.227 43.276 93.6119 67.3643 45.6519 33.9619 48.7712 54.504 64.2772 60.9048 99.9007 68.1753
1623 ENSG00000083720 OXCT1 103.461 93.7161 44.5167 910.259 1305.78 326.285 66.8004 74.847 21.7702 32.6141 77.6718 37.332 52.5729 148.851
7026 ENSG00000134709 HOOK1 14.3499 1.07798 46.8464 9.25285 2.16598 21.2935 3.14383 1.1368 13.8361 2.54438 2.69202 16.0068 1.98695 7.32286
3853 ENSG00000110756 HPS5 5.21828 2.24793 9.56313 8.93323 7.10368 7.64679 7.47621 3.84022 7.97592 8.3591 3.31521 7.76512 6.44601 2.92497
27974 ENSG00000224867 AC096644.1 0 0 0 165.713 219.459 305.302 48.0801 0 1.64314 0 0 0 3.86241 5.69437
4579 ENSG00000116095 PLEKHA3 8.93971 6.90232 9.77792 13.3336 10.8679 8.58076 10.9009 10.0477 10.1085 7.93355 8.10279 11.3374 3.71724 4.19955
15211 ENSG00000180801 ARSJ 1.04534 0.551028 4.22916 0.763602 2.11623 4.33938 0.30802 0.229962 3.83846 1.575 1.42013 3.56651 0.416621 0.132219
11226 ENSG00000163584 RPL22L1 5.06196 2.37554 4.6293 38.5029 123.313 29.5803 22.4972 9.76908 27.1413 42.9593 12.3924 11.6374 9.82483 5.16502
12568 ENSG00000168487 BMP1 3.70204 11.0317 6.27557 0.821057 1.43583 1.32716 1.81036 2.22924 5.27198 8.4576 3.44121 2.31206 1.7841 2.40263
16618 ENSG00000186452 TMPRSS12 0 0 0.00677543 0.0389041 0.0689649 0.0811913 0.110295 0.10593 0.132717 0 0 0.0563102 0.185882 0.0212703
16842 ENSG00000187510 PLEKHG7 0 0 0.180438 0.0118002 0 0.0124627 0.0397733 0 0.107683 0 0 0.251654 0 0
10869 ENSG00000162337 LRP5 5.67239 31.1102 62.8601 0.483079 4.13089 7.03382 0.637105 5.57346 6.86578 5.345 12.5999 21.8826 4.17117 16.0854
8690 ENSG00000144535 DIS3L2 11.059 11.4587 16.9078 14.3074 10.8721 21.7306 7.19576 4.57218 5.3706 12.6822 7.7611 9.19938 10.9416 4.09753
11304 ENSG00000163803 PLB1 1.55187 1.42069 0.392323 1.47771 1.67951 0.199076 0.464342 0.614029 0.57669 1.66215 0.787142 0.608197 1.39671 0.976479
2115 ENSG00000099290 FAM21A 13.9875 8.81571 19.3804 12.4106 13.2993 13.6764 9.35313 7.69837 9.2075 14.2294 28.9248 14.1352 4.3117 8.10221
10837 ENSG00000162063 CCNF 2.35013 0.789601 0.352766 1.01767 0.120265 0.306978 1.10588 0.200748 0.367715 1.50852 0.389711 0.30704 1.75985 0.30754
5612 ENSG00000124587 PEX6 7.8692 8.87554 10.7317 0.779651 0.301688 0.887758 2.91307 2.44282 3.66591 13.4784 4.32683 11.1434 5.71258 3.34648
3805 ENSG00000110243 APOA5 0 0 0 0 0.0506935 0.099461 0.00811356 0 0 0 0 0 0 0
16862 ENSG00000187566 NHLRC1 2.25777 0.67321 0.858363 1.03289 0.193434 0.197448 2.24536 0.259193 0.552333 0.636623 1.17218 0.918933 2.31986 0.362852
13966 ENSG00000174607 UGT8 48.5955 1.13162 6.76356 62.5 4.30381 34.6099 29.4111 2.40765 20.7582 67.1813 0.736854 17.3943 49.1098 1.51866
5720 ENSG00000125482 TTF1 4.11802 3.32785 3.52414 1.55447 2.79167 1.87742 4.04568 4.77862 3.79924 7.37374 5.54076 3.51025 3.70469 2.50223
15749 ENSG00000183246 RIMBP3C 0.114108 0.0223751 0.0120693 0.0282964 0.019013 0 0.0419991 0.00303764 0.0358548 0.148739 0.00414228 0.0136325 0.0638214 0.00390242
10552 ENSG00000159884 CCDC107 13.7028 15.197 27.1241 0.210499 0.37439 0.270641 1.03814 4.14776 2.05138 4.86009 8.93123 11.4176 4.26892 18.083
7550 ENSG00000137364 TPMT 7.0593 1.63207 22.9922 5.22951 4.74255 16.2104 10.8015 6.91732 21.7494 7.96616 5.56289 55.2974 5.45761 2.63627
16392 ENSG00000185651 UBE2L3 32.1431 11.5137 31.5893 94.4449 73.3447 41.575 38.2066 39.3727 38.2169 44.2784 33.6016 33.9317 35.0854 30.2174
9434 ENSG00000150510 FAM124A 11.6216 2.48674 5.33948 2.93157 0.784164 1.48851 9.88671 1.0454 2.14072 6.86092 1.16026 3.56261 10.1504 0.878203
9284 ENSG00000149021 SCGB1A1 0 0 0 0 0 0 0.39164 0 0 0.753385 0 0 0 0
2786 ENSG00000103051 COG4 18.8063 19.438 22.2684 7.97422 4.11247 6.07829 13.547 11.1675 15.0228 37.8748 19.0759 24.2283 8.86831 13.5805
3806 ENSG00000110244 APOA4 0 0 0 0 0.440612 0.0997347 0 0.0277531 0 0 0 0.055448 0 0
12591 ENSG00000168575 SLC20A2 39.8545 38.6293 20.9038 28.1112 38.046 19.4577 32.0274 30.1626 18.3187 44.3853 35.6903 20.6055 32.358 31.1708
8647 ENSG00000144199 FAHD2B 26.9802 26.5348 22.1155 9.26543 5.4359 3.76614 23.9584 6.64963 6.34712 17.1133 12.2749 9.00042 13.8485 6.73627
18438 ENSG00000198898 CAPZA2 58.8361 165.963 75.7262 112.627 96.9683 77.7376 70.2428 90.9544 94.6353 70.6932 77.8978 101.608 353.91 211.58
13332 ENSG00000171659 GPR34 0.709556 0.4465 0.407606 1.43564 1.59856 1.10695 4.9516 4.60865 6.96742 11.8147 2.15436 2.75662 0.693495 1.74747
4589 ENSG00000116141 MARK1 9.8075 4.75743 1.80581 9.7121 4.44348 2.1698 7.38748 7.05222 2.98858 9.01787 7.33231 2.30018 30.4017 18.7739
10346 ENSG00000158270 COLEC12 3.48641 2.89586 1.09133 8.65634 10.5107 2.06462 6.53349 6.80779 3.27489 4.889 4.05101 3.01228 2.87212 3.7563
9433 ENSG00000150477 KIAA1328 9.79893 6.41599 6.27184 90.8906 105.029 197.079 36.7312 22.001 19.1431 17.517 8.70035 11.1047 7.62237 5.07921
7803 ENSG00000138653 NDST4 0.202402 0.0187504 0 1.16818 0.0831984 0.0509833 0.0455389 0.0166414 0.0116505 2.02875 0 0 0.170559 0.120255
5768 ENSG00000125753 VASP 9.8566 31.3133 29.9047 3.54067 6.34535 6.34618 4.03434 11.851 24.382 6.18237 15.162 13.7365 5.06808 22.2696
17124 ENSG00000188523 C9orf171 0 0.905262 0.0917469 0.0277923 0.209488 0.0293526 0.345675 0.395606 0.0536382 0.285738 0.762023 0.0491234 0.100802 1.03825
2675 ENSG00000102189 EEA1 3.46212 1.01568 1.19716 20.3173 24.3894 18.7526 6.1165 4.22577 5.18425 6.13379 4.0825 6.53629 2.79501 1.6217
3807 ENSG00000110245 APOC3 0 0.619843 20.8867 0 1.61378 0.969631 0.042742 0.0311459 3.95529 0 0 17.3185 0 0
46878 ENSG00000253309 SERPINE3 0.459281 0.169599 0.242572 0.0763468 0.0205514 0.100791 0.334398 0.323726 0.485377 0.273017 0.190761 0.381111 0.235162 0.144815
5245 ENSG00000121716 PILRB 30.007 25.0691 65.9673 17.4119 12.6568 53.9179 6.61578 6.1661 32.7223 59.1382 24.5076 27.1414 4.37937 6.76274
11224 ENSG00000163577 EIF5A2 8.48608 3.06095 3.39696 18.2381 11.266 7.37745 7.13965 3.1994 3.39436 2.4545 1.67943 3.40209 6.15956 2.33987
5667 ENSG00000124942 AHNAK 11.0913 79.1329 28.6823 28.2579 64.1804 32.6051 19.8812 61.6415 57.223 11.4455 55.381 51.5504 9.69809 46.5192
24584 ENSG00000215790 SLC35E2 14.8996 10.532 5.00258 1.39376 0.425038 0.70234 4.0427 1.95044 4.97087 8.43404 3.54583 8.95416 6.91494 1.74613
1201 ENSG00000072210 ALDH3A2 21.7753 22.5446 53.1049 15.3553 8.38863 13.3482 17.9408 14.7803 37.1124 27.248 13.225 162.314 19.8908 20.87
17137 ENSG00000188582 PAQR9 1.25444 9.76575 0 1.99449 0.840572 0 1.53859 2.49123 0 0.7857 4.21295 0 1.33028 1.05131
13330 ENSG00000171657 GPR82 0 0.056287 0.0404843 0.234307 0.317774 0.736711 2.3837 0.731676 2.17626 0.0557475 0.12577 0.272841 4.01065 1.72088
1838 ENSG00000089091 DZANK1 2.32623 0.425556 1.77599 1.23132 0.40674 1.51664 1.75464 0.415854 2.62943 1.99728 0.373048 1.72175 1.75579 0.446089
9974 ENSG00000155026 RSPH10B 2.02944 0.744011 1.66505 1.29198 0.885994 1.64564 3.92707 2.25152 3.10048 1.82361 1.01227 1.24096 2.37332 1.41498
7503 ENSG00000137135 ARHGEF39 4.21192 4.31995 6.68022 1.53928 4.91831 1.59237 1.91778 2.24097 3.38923 1.78336 2.16833 1.69815 3.02857 8.29655
8615 ENSG00000143995 MEIS1 10.6681 18.595 9.30555 7.26803 16.8709 10.3407 5.13148 6.32386 7.82243 6.83894 10.0075 5.7182 8.8823 10.7264
4832 ENSG00000118137 APOA1 0.320346 24.2877 1.49323 0 5.41594 0.304934 0.0961107 18.0946 0.222409 0.0608942 4.7502 1.41168 0.475958 34.4689
60514 ENSG00000268706 AC009802.1 0 0 0 0 0 91.2957 0 0 0 0 0 0 18.0437 46.6683
26009 ENSG00000221887 HMSD 8.97334 0 1.16424e-137 0.65839 7.62418e-124 0.132309 2.66774 0.167828 0 2.33305 0.9075 2.24576e-300 14.4274 6.33109e-183
6578 ENSG00000131844 MCCC2 7.4294 29.9979 36.1287 28.2366 47.2158 50.5964 11.8129 43.0168 27.4412 18.5473 26.7141 57.656 8.86541 33.5841
17318 ENSG00000189221 MAOA 13.437 19.1919 247.358 10.8074 29.3228 53.312 11.9064 37.1454 108.994 9.86567 23.5556 93.7786 15.6831 62.9218
7027 ENSG00000134716 CYP2J2 6.74719 16.8062 2.34151 3.45543 9.6485 1.06994 7.03927 18.2561 0.448241 6.47278 31.6925 2.75938 6.29472 10.8685
10162 ENSG00000156711 MAPK13 9.44736 0.774048 20.9072 0.771238 0.544963 1.93409 1.14545 0.365268 5.82631 2.72204 1.05076 11.4036 3.55804 0.413855
15502 ENSG00000182261 NLRP10 0 0 0 0.361575 0 0.0196232 0 0 0 0.020442 0 0 0 0.0281944
10605 ENSG00000160216 AGPAT3 47.4814 31.1648 114.555 42.5414 19.2433 40.3616 20.3265 13.518 17.5096 26.7655 11.4014 99.6192 28.1948 10.7091
10742 ENSG00000161179 YDJC 9.2724 3.52162 13.9761 1.7434 0.228615 0.762427 2.6474 0.777664 5.51514 1.11816 0.332174 10.6493 3.41722 0.902407
14363 ENSG00000176593 CTD-2368P22.1 4.81698 1.27678 1.4482 4.81026 1.94399 2.68626 3.57733 1.45401 2.23524 8.56296 1.42894 2.26134 3.06855 1.05503
2300 ENSG00000100345 MYH9 87.6341 169.264 435.813 87.0219 275.661 235.918 24.2605 28.5848 70.2301 16.4317 40.9441 86.1989 40.203 54.3848
5048 ENSG00000119979 FAM45A 22.7631 9.62223 32.8924 19.821 14.6869 20.3968 19.3542 9.21757 17.4328 23.4597 12.9987 23.0862 9.01216 9.42453
8044 ENSG00000140319 SRP14 350.094 189.081 646.06 41.4481 51.659 40.0587 224.285 156.187 276.04 167.85 164.994 207.616 146.393 158.285
12022 ENSG00000166401 SERPINB8 3.83438 0.311672 2.57692 0.45108 2.01544 1.72741 4.20478 1.53201 2.83151 2.84807 1.18458 1.5631 1.8272 1.38168
11004 ENSG00000162817 C1orf115 65.7899 8.09055 43.8417 16.847 2.82369 11.2756 25.7897 5.35397 17.9822 15.0106 6.65418 40.3835 43.141 4.65859
4146 ENSG00000112685 EXOC2 9.14498 2.04265 5.59904 4.53248 1.73763 5.47673 6.46633 13.2356 5.83717 11.1149 6.12306 6.44585 6.02103 3.44891
2123 ENSG00000099364 FBXL19 26.0708 4.49493 9.74274 3.07807 1.19427 0.779716 4.4628 0.697222 2.72428 5.5724 0.721244 5.85287 18.6704 2.88402
11225 ENSG00000163581 SLC2A2 0.33724 0 19.0136 0.254339 0.335303 3.53988 0 0 8.38168 0 0 27.6853 0 0
9679 ENSG00000152467 ZSCAN1 3.1757 0.383128 2.11267 0.268998 0 0.137286 0.665603 0.0959486 0.230826 0.667925 0.180024 0.478128 1.99284 0.0327007
14120 ENSG00000175390 EIF3F 48.7517 72.4583 88.909 3.93644 4.7421 7.53928 41.1438 42.8598 56.0105 70.3868 60.8665 83.3024 31.0678 30.6325
9404 ENSG00000150045 KLRF1 0 0.235169 0.253717 0 0 0.394025 0.0223436 0.266272 0.750413 0.112654 0.796299 0.67009 0.177818 0.238444
3483 ENSG00000107771 CCSER2 19.5124 31.8193 8.41868 66.0958 33.9536 16.4019 20.7599 50.7238 7.42165 34.0112 42.6856 10.2977 11.3015 41.3758
4813 ENSG00000117791 MARC2 9.00255 15.7519 95.4754 7.18726 6.87076 50.1927 11.9202 8.72466 32.5408 4.87932 18.5624 125.882 10.7179 13.5224
5722 ENSG00000125485 DDX31 2.16259 1.57037 3.92826 1.75975 1.60757 2.72171 1.13546 1.12191 4.34505 6.30002 1.39789 3.71087 1.4324 0.847425
10836 ENSG00000162062 C16orf59 2.29748 0.360848 0.925034 0.136679 0 0.057921 0.470086 0.113108 0.275758 0.824929 0.296386 0.449642 1.43637 0.405337
6428 ENSG00000130830 MPP1 50.8265 23.966 86.0099 4.05958 4.46054 9.04944 34.0257 9.36967 18.2811 18.175 17.1635 39.2255 43.4779 12.9414
3427 ENSG00000107159 CA9 1.3898 0.481548 0 0 1.00448 0 0.448979 0.0805103 0.177903 0.796924 0 0.135888 0.425734 0.475733
10743 ENSG00000161180 CCDC116 0.141275 0.114885 0.123946 0.0193928 0.0208809 0 0.0399817 0.0115374 0.0180439 0.149375 0.0646305 0 0.0682665 0
4504 ENSG00000115568 ZNF142 8.03108 5.40083 3.95996 1.4966 0.94085 0.983428 3.95976 2.08745 3.33205 8.59877 3.93983 4.31984 6.70043 2.97322
4105 ENSG00000112367 FIG4 12.3332 1.4866 5.65983 47.1505 13.4569 16.6584 12.3669 2.90756 6.57652 9.10218 4.01314 8.20912 6.78754 1.66694
2906 ENSG00000104081 BMF 0.384557 0.801227 1.16679 1.47561 1.93652 1.57653 0.348668 0.51541 2.27634 1.25605 4.0472 4.5105 1.02234 1.89693
10764 ENSG00000161533 ACOX1 20.7852 33.2203 43.085 57.3867 51.415 46.7407 15.7182 16.1893 18.9498 14.8813 9.9666 40.0312 17.2499 10.5216
4395 ENSG00000114933 INO80D 1.11552 1.18706 0.657301 5.36658 4.7705 6.98791 2.00421 1.4979 2.39288 2.10808 0.973336 1.89158 1.41494 0.726902
14305 ENSG00000176293 ZNF135 3.01761 2.27069 2.30311 2.47195 0.678612 1.68181 0.778782 0.789703 1.45992 3.66864 1.98454 1.72985 1.20937 0.921239
10161 ENSG00000156709 AIFM1 20.752 48.7616 306.788 11.9401 42.5887 85.395 11.3853 41.311 89.1196 10.6234 36.7795 115.822 17.2327 60.553
2735 ENSG00000102786 INTS6 8.86833 6.10071 6.69508 12.1041 28.6664 27.9721 6.53301 7.6099 9.17361 11.7315 9.25269 8.71037 5.56123 3.51319
8491 ENSG00000143375 CGN 4.24971 0.578546 33.6005 9.09669 0.797016 85.6202 1.02029 0.807118 15.5433 3.02765 0.201801 21.4405 2.55 0.703316
5187 ENSG00000121058 COIL 3.78681 1.37562 2.90313 5.37996 3.80921 5.10142 5.16598 2.87017 6.00483 8.64175 3.59968 5.15555 3.7304 1.70701
15743 ENSG00000183207 RUVBL2 65.4383 46.5548 72.1427 24.2755 14.2763 8.64879 24.5258 9.48739 22.1705 16.6651 14.043 31.3065 26.04 13.0707
16557 ENSG00000186205 MARC1 7.55763 4.16945 4.17425 2.25314 1.76745 2.86868 2.60802 2.33192 4.99052 9.72234 1.31955 4.31787 4.31029 2.34653
13776 ENSG00000173598 NUDT4 54.6978 49.4356 46.2933 209.932 489.859 215.795 52.7189 140.699 147.906 59.4076 48.4593 89.6793 29.9188 82.155
16337 ENSG00000185432 METTL7A 37.0361 11.099 103.694 51.4759 14.3636 48.3252 58.532 22.3587 111.597 92.8925 16.9187 226.583 41.2585 19.9057
11280 ENSG00000163714 U2SURP 10.1815 4.42231 13.1882 34.0381 32.1289 38.0127 17.2582 11.6127 15.4636 38.1525 13.8578 23.4748 12.0745 8.25095
10286 ENSG00000157796 WDR19 7.17031 6.20987 10.3914 14.8408 7.82967 14.833 6.67246 4.06702 10.4906 15.5639 4.61965 9.73594 7.98182 1.67724
16588 ENSG00000186326 RGS9BP 0.431695 1.75528 0.0946862 0.192726 0.111739 0.0469721 0.111656 0.465185 0.0642988 0.0651969 0.270249 0.344811 0.391417 0.517429
5764 ENSG00000125741 OPA3 4.06412 10.7634 9.52458 1.17172 1.24513 1.66975 1.96127 4.56617 5.65855 2.45952 5.30548 8.10111 3.18237 3.75502
14227 ENSG00000175938 ORAI3 1.94311 4.74622 11.1267 0.119493 0.313623 0.721201 1.53004 1.82698 6.35222 4.34164 4.3613 10.025 1.21913 0.905177
7289 ENSG00000136048 DRAM1 1.04498 1.88717 12.1773 2.86063 2.81612 3.12737 3.90489 4.63438 13.6028 4.50776 3.13062 16.9555 3.47913 2.35418
23878 ENSG00000213965 NUDT19 1.57602 3.09726 3.39148 0.506841 0.59446 0.734029 2.69492 7.52421 6.03849 2.04693 3.34714 4.54662 1.95321 1.87918
10933 ENSG00000162598 C1orf87 0.100041 0 0 4.31336 0.0589158 0 0.551474 0 0.0813116 0 0 0.22716 0.47637 0
3888 ENSG00000111052 LIN7A 5.39758 3.29571 9.38066 10.868 4.39816 7.28496 10.5913 3.86412 8.05676 6.90211 3.18433 7.31701 4.75401 2.98891
3503 ENSG00000107882 SUFU 3.28957 4.53933 4.14812 1.00622 1.06225 1.29671 1.4843 1.61198 3.4918 6.42676 4.45509 4.89509 3.88021 1.89755
24106 ENSG00000214511 HIGD1C 0.355614 0 0 0.472093 0.762481 0.249298 0 0 0 0 0 0 0 0
14560 ENSG00000177464 GPR4 0.80326 2.5894 3.51982 5.08241 13.4989 6.10617 4.7752 5.43246 3.27195 1.3457 2.86148 3.27309 11.4429 8.27021
13039 ENSG00000170473 WIBG 13.8418 6.55103 16.1317 3.37263 2.63403 3.65116 10.0953 7.52015 13.9897 14.8251 6.99219 13.3608 16.4177 13.9505
